case_id;start_time;end_time;creator;variant;variant_index;activity;resource
177317;2011-10-DD3108:17:23.1723;2011-10-DD3108:53:11.5311;Fluxicon Disco; Variant 25;25; W_Valideren aanvraag;10629
177320;2011-10-DD1709:34:35.3435;2011-10-DD1709:43:57.4357;Fluxicon Disco; Variant 31;31; W_Completeren aanvraag;11201
177320;2011-10-DD2508:21:21.2121;2011-10-DD2508:25:12.2512;Fluxicon Disco; Variant 31;31; W_Nabellen offertes;NOT_SET
177320;2011-10-DD2610:40:53.4053;2011-10-DD2610:41:19.4119;Fluxicon Disco; Variant 31;31; W_Nabellen offertes;NOT_SET
177320;2011-10-DD3113:04:50.450;2011-10-DD3113:19:39.1939;Fluxicon Disco; Variant 31;31; W_Valideren aanvraag;10809
177320;2011-10-DD3113:24:25.2425;2011-10-DD3113:34:58.3458;Fluxicon Disco; Variant 31;31; W_Valideren aanvraag;10809
177323;2011-10-DD1709:05:27.527;2011-10-DD1709:23:43.2343;Fluxicon Disco; Variant 1248;1248; W_Completeren aanvraag;10982
177323;2011-10-DD1709:24:18.2418;2011-10-DD1709:26:45.2645;Fluxicon Disco; Variant 1248;1248; W_Nabellen offertes;10982
177323;2011-10-DD1709:26:54.2654;2011-10-DD1709:27:29.2729;Fluxicon Disco; Variant 1248;1248; W_Nabellen offertes;10982
177323;2011-10-DD1812:54:39.5439;2011-10-DD1813:03:51.351;Fluxicon Disco; Variant 1248;1248; W_Nabellen offertes;11169
177323;2011-10-DD2410:47:15.4715;2011-10-DD2410:48:05.485;Fluxicon Disco; Variant 1248;1248; W_Nabellen offertes;NOT_SET
177323;2011-10-DD2611:13:22.1322;2011-10-DD2611:34:29.3429;Fluxicon Disco; Variant 1248;1248; W_Valideren aanvraag;10138
177323;2011-10-DD2612:44:50.4450;2011-10-DD2612:51:55.5155;Fluxicon Disco; Variant 1248;1248; W_Nabellen incomplete dossiers;10861
177323;2011-10-DD2612:57:18.5718;2011-10-DD2613:00:37.037;Fluxicon Disco; Variant 1248;1248; W_Valideren aanvraag;10861
177323;2011-10-DD2613:01:28.128;2011-10-DD2613:01:43.143;Fluxicon Disco; Variant 1248;1248; W_Valideren aanvraag;10629
177323;2011-10-DD2613:02:14.214;2011-10-DD2613:02:31.231;Fluxicon Disco; Variant 1248;1248; W_Nabellen incomplete dossiers;10861
177323;2011-10-DD2614:07:09.79;2011-10-DD2614:07:34.734;Fluxicon Disco; Variant 1248;1248; W_Nabellen incomplete dossiers;NOT_SET
177323;2011-10-DD2614:43:21.4321;2011-10-DD2614:47:48.4748;Fluxicon Disco; Variant 1248;1248; W_Valideren aanvraag;10138
177326;2011-10-DD1709:44:08.448;2011-10-DD1709:56:51.5651;Fluxicon Disco; Variant 96;96; W_Completeren aanvraag;11201
177326;2011-10-DD1911:25:24.2524;2011-10-DD1911:35:30.3530;Fluxicon Disco; Variant 96;96; W_Nabellen offertes;11180
177326;2011-10-DD2608:57:28.5728;2011-10-DD2608:58:58.5858;Fluxicon Disco; Variant 96;96; W_Nabellen offertes;NOT_SET
177326;2011-10-DD3110:31:16.3116;2011-10-DD3110:44:27.4427;Fluxicon Disco; Variant 96;96; W_Valideren aanvraag;10629
177326;2011-10-DD3110:46:00.460;2011-10-DD3110:46:13.4613;Fluxicon Disco; Variant 96;96; W_Nabellen incomplete dossiers;10629
177326;2011-10-DD3111:48:36.4836;2011-10-DD3111:55:05.555;Fluxicon Disco; Variant 96;96; W_Nabellen incomplete dossiers;11180
177326;2011-11-DD108:38:47.3847;2011-11-DD108:39:57.3957;Fluxicon Disco; Variant 96;96; W_Nabellen incomplete dossiers;11049
177326;2011-11-DD207:46:41.4641;2011-11-DD207:52:37.5237;Fluxicon Disco; Variant 96;96; W_Valideren aanvraag;10629
177329;2011-10-DD1709:35:53.3553;2011-10-DD1709:47:43.4743;Fluxicon Disco; Variant 306;306; W_Completeren aanvraag;NOT_SET
177329;2011-10-DD1715:48:19.4819;2011-10-DD1715:48:26.4826;Fluxicon Disco; Variant 306;306; W_Completeren aanvraag;10913
177329;2011-10-DD1716:08:00.80;2011-10-DD1716:08:08.88;Fluxicon Disco; Variant 306;306; W_Completeren aanvraag;11119
177329;2011-10-DD1716:22:14.2214;2011-10-DD1716:22:25.2225;Fluxicon Disco; Variant 306;306; W_Completeren aanvraag;11181
177329;2011-10-DD1716:39:38.3938;2011-10-DD1716:52:11.5211;Fluxicon Disco; Variant 306;306; W_Completeren aanvraag;11181
177329;2011-10-DD1716:53:09.539;2011-10-DD1716:54:05.545;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;11181
177329;2011-10-DD2509:19:57.1957;2011-10-DD2509:22:17.2217;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;NOT_SET
177329;2011-10-DD2515:50:04.504;2011-10-DD2515:50:18.5018;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;11121
177329;2011-10-DD2515:50:22.5022;2011-10-DD2515:50:30.5030;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;11121
177329;2011-10-DD2516:09:52.952;2011-10-DD2516:12:18.1218;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;11121
177329;2011-11-DD319:05:06.56;2011-11-DD319:06:38.638;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;NOT_SET
177329;2011-11-DD514:38:49.3849;2011-11-DD514:41:47.4147;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;NOT_SET
177329;2011-11-DD1411:19:16.1916;2011-11-DD1411:19:28.1928;Fluxicon Disco; Variant 306;306; W_Nabellen offertes;11259
177329;2011-11-DD1512:44:37.4437;2011-11-DD1512:56:31.5631;Fluxicon Disco; Variant 306;306; W_Valideren aanvraag;10629
177332;2011-10-DD1709:40:56.4056;2011-10-DD1709:53:09.539;Fluxicon Disco; Variant 10;10; W_Completeren aanvraag;10982
177332;2011-10-DD1712:18:30.1830;2011-10-DD1712:21:27.2127;Fluxicon Disco; Variant 10;10; W_Nabellen offertes;NOT_SET
177332;2011-10-DD2508:28:28.2828;2011-10-DD2508:29:25.2925;Fluxicon Disco; Variant 10;10; W_Nabellen offertes;NOT_SET
177332;2011-10-DD2517:36:39.3639;2011-10-DD2517:38:58.3858;Fluxicon Disco; Variant 10;10; W_Nabellen offertes;11189
177335;2011-10-DD1709:47:54.4754;2011-10-DD1710:00:32.032;Fluxicon Disco; Variant 51;51; W_Completeren aanvraag;NOT_SET
177335;2011-10-DD1717:05:05.55;2011-10-DD1717:06:17.617;Fluxicon Disco; Variant 51;51; W_Completeren aanvraag;11180
177335;2011-10-DD1813:03:46.346;2011-10-DD1813:17:37.1737;Fluxicon Disco; Variant 51;51; W_Completeren aanvraag;11179
177335;2011-10-DD2513:49:29.4929;2011-10-DD2513:52:26.5226;Fluxicon Disco; Variant 51;51; W_Nabellen offertes;NOT_SET
177335;2011-11-DD119:33:39.3339;2011-11-DD119:33:44.3344;Fluxicon Disco; Variant 51;51; W_Nabellen offertes;11189
177335;2011-11-DD219:07:45.745;2011-11-DD219:10:48.1048;Fluxicon Disco; Variant 51;51; W_Nabellen offertes;11203
177338;2011-10-DD1709:57:13.5713;2011-10-DD1709:58:36.5836;Fluxicon Disco; Variant 12;12; W_Completeren aanvraag;11201
177338;2011-10-DD1710:25:29.2529;2011-10-DD1710:28:18.2818;Fluxicon Disco; Variant 12;12; W_Completeren aanvraag;NOT_SET
177338;2011-10-DD1715:23:25.2325;2011-10-DD1715:23:31.2331;Fluxicon Disco; Variant 12;12; W_Completeren aanvraag;10913
177338;2011-10-DD1715:42:37.4237;2011-10-DD1715:49:04.494;Fluxicon Disco; Variant 12;12; W_Completeren aanvraag;11180
177353;2011-10-DD1710:01:27.127;2011-10-DD1710:10:13.1013;Fluxicon Disco; Variant 134;134; W_Completeren aanvraag;NOT_SET
177353;2011-10-DD1710:11:28.1128;2011-10-DD1710:14:02.142;Fluxicon Disco; Variant 134;134; W_Nabellen offertes;NOT_SET
177353;2011-10-DD2008:08:11.811;2011-10-DD2008:08:43.843;Fluxicon Disco; Variant 134;134; W_Nabellen offertes;NOT_SET
177353;2011-10-DD2514:13:57.1357;2011-10-DD2514:32:10.3210;Fluxicon Disco; Variant 134;134; W_Valideren aanvraag;10609
177353;2011-10-DD2515:13:53.1353;2011-10-DD2515:16:38.1638;Fluxicon Disco; Variant 134;134; W_Nabellen incomplete dossiers;10889
177353;2011-10-DD2515:18:22.1822;2011-10-DD2515:22:35.2235;Fluxicon Disco; Variant 134;134; W_Valideren aanvraag;10609
177356;2011-10-DD1710:14:34.1434;2011-10-DD1710:17:07.177;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;NOT_SET
177356;2011-10-DD1715:40:08.408;2011-10-DD1715:46:06.466;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10913
177362;2011-10-DD1708:27:56.2756;2011-10-DD1708:28:21.2821;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177368;2011-10-DD1708:18:09.189;2011-10-DD1708:28:36.2836;Fluxicon Disco; Variant 344;344; W_Completeren aanvraag;NOT_SET
177368;2011-10-DD1709:08:14.814;2011-10-DD1709:17:09.179;Fluxicon Disco; Variant 344;344; W_Completeren aanvraag;NOT_SET
177368;2011-10-DD1709:17:30.1730;2011-10-DD1709:19:11.1911;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;NOT_SET
177368;2011-10-DD1709:19:19.1919;2011-10-DD1709:19:34.1934;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;NOT_SET
177368;2011-10-DD2418:57:38.5738;2011-10-DD2419:01:15.115;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;10913
177368;2011-10-DD2514:21:05.215;2011-10-DD2514:21:30.2130;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;11189
177368;2011-10-DD2515:10:40.1040;2011-10-DD2515:11:12.1112;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;10889
177368;2011-10-DD2515:12:40.1240;2011-10-DD2515:12:49.1249;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;10881
177368;2011-10-DD2515:14:12.1412;2011-10-DD2515:14:19.1419;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;10881
177368;2011-10-DD2713:56:14.5614;2011-10-DD2713:57:27.5727;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;11189
177368;2011-10-DD3115:12:32.1232;2011-10-DD3115:14:14.1414;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;11201
177368;2011-11-DD118:43:37.4337;2011-11-DD118:48:15.4815;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;11189
177368;2011-11-DD311:11:39.1139;2011-11-DD311:13:41.1341;Fluxicon Disco; Variant 344;344; W_Nabellen offertes;11049
177368;2011-11-DD417:51:52.5152;2011-11-DD417:58:59.5859;Fluxicon Disco; Variant 344;344; W_Valideren aanvraag;10138
177374;2011-10-DD1708:25:40.2540;2011-10-DD1708:27:40.2740;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177377;2011-10-DD1708:19:30.1930;2011-10-DD1708:23:43.2343;Fluxicon Disco; Variant 81;81; W_Afhandelen leads;10881
177377;2011-10-DD1708:30:39.3039;2011-10-DD1708:30:46.3046;Fluxicon Disco; Variant 81;81; W_Afhandelen leads;10881
177377;2011-10-DD1714:30:22.3022;2011-10-DD1714:42:31.4231;Fluxicon Disco; Variant 81;81; W_Completeren aanvraag;11201
177377;2011-10-DD1714:42:47.4247;2011-10-DD1714:45:08.458;Fluxicon Disco; Variant 81;81; W_Completeren aanvraag;11201
177377;2011-10-DD1714:45:13.4513;2011-10-DD1714:48:31.4831;Fluxicon Disco; Variant 81;81; W_Completeren aanvraag;11201
177377;2011-10-DD1718:12:11.1211;2011-10-DD1718:14:45.1445;Fluxicon Disco; Variant 81;81; W_Completeren aanvraag;11181
177377;2011-10-DD1810:51:05.515;2011-10-DD1810:57:15.5715;Fluxicon Disco; Variant 81;81; W_Completeren aanvraag;11169
177380;2011-10-DD1708:29:25.2925;2011-10-DD1708:30:18.3018;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177399;2011-10-DD1708:23:51.2351;2011-10-DD1708:24:56.2456;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177402;2011-10-DD1708:09:46.946;2011-10-DD1708:11:45.1145;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;11009
177402;2011-10-DD1708:11:57.1157;2011-10-DD1708:18:12.1812;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;11009
177405;2011-10-DD1708:18:03.183;2011-10-DD1708:19:52.1952;Fluxicon Disco; Variant 1250;1250; W_Afhandelen leads;NOT_SET
177405;2011-10-DD1708:20:19.2019;2011-10-DD1708:21:19.2119;Fluxicon Disco; Variant 1250;1250; W_Completeren aanvraag;NOT_SET
177405;2011-10-DD1708:22:14.2214;2011-10-DD1708:25:00.250;Fluxicon Disco; Variant 1250;1250; W_Completeren aanvraag;NOT_SET
177405;2011-10-DD2416:29:36.2936;2011-10-DD2416:30:58.3058;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;10881
177405;2011-10-DD2514:19:35.1935;2011-10-DD2514:20:46.2046;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11189
177405;2011-10-DD2711:48:12.4812;2011-10-DD2711:49:14.4914;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11189
177405;2011-10-DD3118:14:16.1416;2011-10-DD3118:15:41.1541;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;10863
177405;2011-11-DD117:44:59.4459;2011-11-DD117:48:37.4837;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11119
177405;2011-11-DD218:11:22.1122;2011-11-DD218:13:10.1310;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;NOT_SET
177405;2011-11-DD417:12:30.1230;2011-11-DD417:12:47.1247;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11201
177405;2011-11-DD418:33:16.3316;2011-11-DD418:34:33.3433;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11201
177405;2011-11-DD515:29:58.2958;2011-11-DD515:31:07.317;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;10982
177405;2011-11-DD718:42:10.4210;2011-11-DD718:45:52.4552;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;10881
177405;2011-11-DD1415:44:59.4459;2011-11-DD1415:47:07.477;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;11180
177405;2011-11-DD1417:38:09.389;2011-11-DD1417:40:01.401;Fluxicon Disco; Variant 1250;1250; W_Nabellen offertes;10913
177408;2011-10-DD1708:17:19.1719;2011-10-DD1708:18:53.1853;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10779
177414;2011-10-DD1709:48:27.4827;2011-10-DD1709:49:26.4926;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177423;2011-10-DD1714:31:49.3149;2011-10-DD1714:32:48.3248;Fluxicon Disco; Variant 60;60; W_Completeren aanvraag;10913
177423;2011-10-DD1715:12:59.1259;2011-10-DD1715:17:23.1723;Fluxicon Disco; Variant 60;60; W_Completeren aanvraag;11201
177423;2011-10-DD1715:23:56.2356;2011-10-DD1715:24:16.2416;Fluxicon Disco; Variant 60;60; W_Completeren aanvraag;10913
177423;2011-10-DD1717:45:21.4521;2011-10-DD1717:54:10.5410;Fluxicon Disco; Variant 60;60; W_Completeren aanvraag;11180
177423;2011-10-DD1717:54:20.5420;2011-10-DD1717:55:51.5551;Fluxicon Disco; Variant 60;60; W_Nabellen offertes;11180
177423;2011-10-DD1717:55:59.5559;2011-10-DD1717:57:04.574;Fluxicon Disco; Variant 60;60; W_Nabellen offertes;11180
177423;2011-10-DD2509:36:05.365;2011-10-DD2509:39:43.3943;Fluxicon Disco; Variant 60;60; W_Nabellen offertes;NOT_SET
177426;2011-10-DD1710:04:43.443;2011-10-DD1710:06:26.626;Fluxicon Disco; Variant 1251;1251; W_Completeren aanvraag;11201
177426;2011-10-DD1715:17:53.1753;2011-10-DD1715:29:40.2940;Fluxicon Disco; Variant 1251;1251; W_Completeren aanvraag;11201
177426;2011-10-DD1715:30:43.3043;2011-10-DD1715:31:29.3129;Fluxicon Disco; Variant 1251;1251; W_Nabellen offertes;11201
177426;2011-10-DD2410:22:31.2231;2011-10-DD2410:22:53.2253;Fluxicon Disco; Variant 1251;1251; W_Nabellen offertes;11049
177426;2011-10-DD2809:13:28.1328;2011-10-DD2809:30:49.3049;Fluxicon Disco; Variant 1251;1251; W_Valideren aanvraag;10972
177426;2011-10-DD2811:43:38.4338;2011-10-DD2811:46:16.4616;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;11169
177426;2011-10-DD2811:47:16.4716;2011-10-DD2811:58:45.5845;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;10912
177426;2011-10-DD2812:04:00.40;2011-10-DD2812:04:23.423;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;10972
177426;2011-10-DD2812:04:42.442;2011-10-DD2812:05:03.53;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;11169
177426;2011-10-DD2914:07:47.747;2011-10-DD2915:24:33.2433;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;NOT_SET
177426;2011-10-DD3108:47:49.4749;2011-10-DD3108:48:44.4844;Fluxicon Disco; Variant 1251;1251; W_Nabellen incomplete dossiers;11049
177426;2011-10-DD3109:22:35.2235;2011-10-DD3109:29:24.2924;Fluxicon Disco; Variant 1251;1251; W_Valideren aanvraag;10972
177432;2011-10-DD1711:32:55.3255;2011-10-DD1711:39:18.3918;Fluxicon Disco; Variant 18;18; W_Completeren aanvraag;10881
177432;2011-10-DD1711:39:29.3929;2011-10-DD1711:40:59.4059;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10881
177432;2011-10-DD1711:41:24.4124;2011-10-DD1711:42:08.428;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10881
177432;2011-10-DD1711:42:33.4233;2011-10-DD1711:44:29.4429;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10881
177432;2011-10-DD2508:39:22.3922;2011-10-DD2508:43:30.4330;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;NOT_SET
177438;2011-10-DD1710:20:41.2041;2011-10-DD1710:21:50.2150;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177444;2011-10-DD1713:11:01.111;2011-10-DD1713:11:14.1114;Fluxicon Disco; Variant 22;22; W_Completeren aanvraag;10913
177444;2011-10-DD1713:56:08.568;2011-10-DD1713:59:45.5945;Fluxicon Disco; Variant 22;22; W_Completeren aanvraag;11180
177444;2011-10-DD1718:11:46.1146;2011-10-DD1718:11:56.1156;Fluxicon Disco; Variant 22;22; W_Completeren aanvraag;11181
177444;2011-10-DD1718:12:21.1221;2011-10-DD1718:20:22.2022;Fluxicon Disco; Variant 22;22; W_Completeren aanvraag;10861
177444;2011-10-DD1718:20:29.2029;2011-10-DD1718:22:46.2246;Fluxicon Disco; Variant 22;22; W_Completeren aanvraag;10861
177447;2011-10-DD1710:56:53.5653;2011-10-DD1710:57:29.5729;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10881
177450;2011-10-DD1710:41:42.4142;2011-10-DD1710:42:10.4210;Fluxicon Disco; Variant 8;8; W_Afhandelen leads;10881
177450;2011-10-DD1711:03:19.319;2011-10-DD1711:04:26.426;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;10881
177450;2011-10-DD1713:51:36.5136;2011-10-DD1713:52:32.5232;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;11180
177450;2011-10-DD1717:16:49.1649;2011-10-DD1717:23:32.2332;Fluxicon Disco; Variant 8;8; W_Completeren aanvraag;11180
177456;2011-10-DD1710:57:33.5733;2011-10-DD1710:58:56.5856;Fluxicon Disco; Variant 1253;1253; W_Afhandelen leads;10881
177456;2011-10-DD1711:00:48.048;2011-10-DD1711:01:41.141;Fluxicon Disco; Variant 1253;1253; W_Completeren aanvraag;10881
177456;2011-10-DD1713:50:14.5014;2011-10-DD1713:50:26.5026;Fluxicon Disco; Variant 1253;1253; W_Completeren aanvraag;11180
177456;2011-10-DD1713:54:31.5431;2011-10-DD1713:55:36.5536;Fluxicon Disco; Variant 1253;1253; W_Completeren aanvraag;11180
177456;2011-10-DD1717:38:39.3839;2011-10-DD1717:40:17.4017;Fluxicon Disco; Variant 1253;1253; W_Completeren aanvraag;11180
177456;2011-10-DD1717:43:10.4310;2011-10-DD1718:03:18.318;Fluxicon Disco; Variant 1253;1253; W_Completeren aanvraag;10861
177456;2011-10-DD1718:03:34.334;2011-10-DD1718:05:31.531;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;10861
177456;2011-10-DD2511:26:33.2633;2011-10-DD2511:27:04.274;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;11201
177456;2011-10-DD2513:55:54.5554;2011-10-DD2513:56:24.5624;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;10881
177456;2011-10-DD2513:56:29.5629;2011-10-DD2513:57:36.5736;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;10881
177456;2011-10-DD2515:50:35.5035;2011-10-DD2515:51:58.5158;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;11121
177456;2011-10-DD2617:58:51.5851;2011-10-DD2618:01:55.155;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;11203
177456;2011-10-DD3115:33:01.331;2011-10-DD3115:35:02.352;Fluxicon Disco; Variant 1253;1253; W_Nabellen offertes;11180
177459;2011-10-DD1715:20:01.201;2011-10-DD1715:21:25.2125;Fluxicon Disco; Variant 45;45; W_Completeren aanvraag;11180
177459;2011-10-DD1717:44:46.4446;2011-10-DD1717:45:17.4517;Fluxicon Disco; Variant 45;45; W_Completeren aanvraag;11180
177459;2011-10-DD1810:58:58.5858;2011-10-DD1811:09:32.932;Fluxicon Disco; Variant 45;45; W_Completeren aanvraag;NOT_SET
177459;2011-10-DD2512:26:43.2643;2011-10-DD2512:29:05.295;Fluxicon Disco; Variant 45;45; W_Nabellen offertes;NOT_SET
177459;2011-10-DD3110:14:21.1421;2011-10-DD3110:14:47.1447;Fluxicon Disco; Variant 45;45; W_Nabellen offertes;11049
177459;2011-11-DD309:18:19.1819;2011-11-DD309:26:38.2638;Fluxicon Disco; Variant 45;45; W_Valideren aanvraag;10609
177465;2011-10-DD1711:04:52.452;2011-10-DD1711:13:50.1350;Fluxicon Disco; Variant 1254;1254; W_Completeren aanvraag;10881
177465;2011-10-DD1711:14:53.1453;2011-10-DD1711:17:26.1726;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;10881
177465;2011-10-DD1711:28:43.2843;2011-10-DD1711:29:59.2959;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;10881
177465;2011-10-DD2508:26:03.263;2011-10-DD2508:28:20.2820;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-10-DD2616:44:06.446;2011-10-DD2616:57:08.578;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;11203
177465;2011-10-DD2717:45:01.451;2011-10-DD2717:50:48.5048;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-10-DD2717:50:59.5059;2011-10-DD2717:53:45.5345;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-10-DD2717:53:53.5353;2011-10-DD2717:54:14.5414;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-10-DD2810:08:48.848;2011-10-DD2810:10:41.1041;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;10861
177465;2011-10-DD2912:15:05.155;2011-10-DD2912:17:36.1736;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-10-DD2912:18:05.185;2011-10-DD2912:18:50.1850;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-11-DD513:26:17.2617;2011-11-DD513:42:48.4248;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;11002
177465;2011-11-DD513:43:22.4322;2011-11-DD513:48:14.4814;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;11002
177465;2011-11-DD513:48:22.4822;2011-11-DD513:57:47.5747;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;11002
177465;2011-11-DD1410:33:07.337;2011-11-DD1410:37:07.377;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-11-DD1708:55:30.5530;2011-11-DD1708:56:54.5654;Fluxicon Disco; Variant 1254;1254; W_Nabellen offertes;NOT_SET
177465;2011-11-DD1812:42:06.426;2011-11-DD1813:09:31.931;Fluxicon Disco; Variant 1254;1254; W_Valideren aanvraag;10629
177465;2011-11-DD1814:27:40.2740;2011-11-DD1814:29:28.2928;Fluxicon Disco; Variant 1254;1254; W_Nabellen incomplete dossiers;NOT_SET
177465;2011-11-DD1814:42:35.4235;2011-11-DD1814:57:38.5738;Fluxicon Disco; Variant 1254;1254; W_Nabellen incomplete dossiers;NOT_SET
177465;2011-11-DD2110:00:26.026;2011-11-DD2110:21:22.2122;Fluxicon Disco; Variant 1254;1254; W_Nabellen incomplete dossiers;10931
